年月,區域別,人口數,人口密度
100.10,學甲區,27621,511.57673651047656
100.10,西港區,25077,742.6569450285194
100.10,七股區,24641,223.70566468027005
100.10,將軍區,21288,507.10345024726297
100.10,北門區,12266,278.1386974691782
100.10,新化區,44034,709.5631660110961
100.10,善化區,43954,794.6888158858211
100.10,新市區,34995,731.9659649944781
100.10,安定區,30281,968.3722417652702
100.10,山上區,7758,278.28395150297723
100.10,玉井區,15218,199.27664333173576
100.10,楠西區,10471,95.51078338727154
100.10,南化區,8819,51.4168043572812
100.10,左鎮區,5375,71.75995460765661
100.10,仁德區,70096,1380.7557754735417
100.10,歸仁區,66016,1183.2669251299037
100.10,關廟區,35704,665.6065382457174
100.10,龍崎區,4330,67.5703090132238
100.10,永康區,220329,5470.573775986771
100.10,東區,193734,14440.949342556427
100.10,南區,126137,4625.808178787667
100.10,北區,132115,12661.970481119419
100.10,安南區,179665,1675.9544633662185
100.10,安平區,63501,5738.232290828913
100.10,中西區,78723,12575.55910543131
100.9,總計,1876031,855.989024905447
100.9,新營區,78396,2034.2202363344802
100.9,鹽水區,26935,515.5467935037467
100.9,白河區,31036,245.5290392912916
100.9,柳營區,22478,366.73089379030847
100.9,後壁區,25632,354.9209417479358
100.9,東山區,22814,182.63209886821573
100.9,麻豆區,45634,845.4748918005572
100.9,下營區,25859,771.2405045169718
100.9,六甲區,23536,348.4383489446623
100.9,官田區,22013,310.93872050828236
100.9,大內區,10731,152.61866666666666
100.9,佳里區,59176,1519.5854368782452
100.9,學甲區,27643,511.9842050381631
100.9,西港區,25108,743.5750119941008
100.9,七股區,24679,224.0506512984207
100.9,將軍區,21293,507.222555717539
100.9,北門區,12281,278.478831209765
100.9,新化區,44036,709.5953939788488
100.9,善化區,43905,793.8028953330067
100.9,新市區,34992,731.9032160904923
100.9,安定區,30252,967.4448353054046
100.9,山上區,7760,278.3556926608795
100.9,玉井區,15253,199.73496127868086
100.9,楠西區,10459,95.40132589508863
100.9,南化區,8812,51.37599274252885
100.9,左鎮區,5389,71.94686425686726
100.9,仁德區,70032,1379.4950991206783
100.9,歸仁區,66003,1183.0339138898
100.9,關廟區,35743,666.3335899763802
100.9,龍崎區,4341,67.74196568739134
100.9,永康區,220063,5463.969231762395
100.9,東區,193767,14443.409165449179
100.9,南區,126219,4628.815355672013
100.9,北區,132064,12657.082614529423
100.9,安南區,179490,1674.3220250444024
100.9,安平區,63436,5732.358602242845
100.9,中西區,78771,12583.226837060703
100.8,總計,1875637,855.8092519295138
100.8,新營區,78462,2035.9328050318381
100.8,鹽水區,26939,515.6233551214938
100.8,白河區,31074,245.82966126232748
100.8,柳營區,22461,366.4535370328374
100.8,後壁區,25639,355.0178692835255
100.8,東山區,22834,182.7922041534513
100.8,麻豆區,45686,846.4383114958202
100.8,下營區,25881,771.89665096886
100.8,六甲區,23585,349.1637686888112
100.8,官田區,21991,310.62796541578325
100.8,大內區,10752,152.91733333333335
100.8,佳里區,59226,1520.8693910462173
100.8,學甲區,27664,512.3731522691367
100.8,西港區,25133,744.315388579247
100.8,七股區,24743,224.63168139214812
100.8,將軍區,21314,507.7227986926984
100.8,北門區,12260,278.00264397294353
100.8,新化區,44007,709.1280884464347
100.8,善化區,43845,792.7180946560911
100.8,新市區,34934,730.6900706134332
100.8,安定區,30241,967.0930604413176
100.8,山上區,7778,279.0013630820001
100.8,玉井區,15274,200.00995204684793
100.8,楠西區,10477,95.565512133363
100.8,南化區,8821,51.428464818639014
100.8,左鎮區,5393,72.00026701378458
100.8,仁德區,69938,1377.6434807274104
100.8,歸仁區,65996,1182.908446298975
100.8,關廟區,35761,666.6691523136091
100.8,龍崎區,4343,67.77317599178545
100.8,永康區,219640,5453.46651669882
100.8,東區,193871,14451.16133456573
100.8,南區,126209,4628.448626783677
100.8,北區,132076,12658.232700785893
100.8,安南區,179180,1671.4302771600424
100.8,安平區,63372,5726.575278096563
100.8,中西區,78837,12593.769968051118
100.7,總計,1875491,855.7426355475691
100.7,新營區,78498,2036.866933412215
100.7,鹽水區,26947,515.7764783569877
100.7,白河區,31108,246.09863881535955
100.7,柳營區,22464,366.50248234297936
100.7,後壁區,25665,355.3778858442873
100.7,東山區,22848,182.9042778531162
100.7,麻豆區,45770,847.9946048497064
100.7,下營區,25924,773.1791190339138
100.7,六甲區,23573,348.9861148739176
100.7,官田區,22043,311.36247745259925
100.7,大內區,10781,153.32977777777776
100.7,佳里區,59228,1520.920749212936
100.7,學甲區,27683,512.7250569066841
100.7,西港區,25105,743.4861668038832
100.7,七股區,24768,224.85864627251038
100.7,將軍區,21347,508.5088947965202
100.7,北門區,12284,278.54685795788237
100.7,新化區,44069,710.1271554467683
100.7,善化區,43748,790.9643335617442
100.7,新市區,34899,729.9580000669321
100.7,安定區,30254,967.5087943716022
100.7,山上區,7770,278.714398450391
100.7,玉井區,15268,199.93138325594305
100.7,楠西區,10505,95.82091294845647
100.7,南化區,8831,51.48676712542808
100.7,左鎮區,5412,72.25393010914188
100.7,仁德區,69853,1375.9691449462637
100.7,歸仁區,65971,1182.4603477603139
100.7,關廟區,35773,666.8928605384284
100.7,龍崎區,4349,67.86680690496775
100.7,永康區,219156,5441.449225704091
100.7,東區,193986,14459.733444646532
100.7,南區,126262,4630.392289891852
100.7,北區,132031,12653.919877324133
100.7,安南區,179072,1670.4228295100074
100.7,安平區,63273,5717.629198557784
100.7,中西區,78973,12615.495207667733
100.6,總計,1874724,855.3926714040648
100.6,新營區,78528,2037.645373729196
100.6,鹽水區,26977,516.3506904900901
100.6,白河區,31154,246.46254962240297
100.6,柳營區,22457,366.38827661931475
100.6,後壁區,25683,355.6271280786608
100.6,東山區,22871,183.0883989311371
100.6,麻豆區,45753,847.6796407185628
100.6,下營區,25945,773.8054406470798
100.6,六甲區,23579,349.07494178136443
100.6,官田區,22045,311.3907279155537
100.6,大內區,10797,153.55733333333333
100.6,佳里區,59227,1520.8950701295767
100.6,學甲區,27682,512.7065356099711
100.6,西港區,25090,743.0419408527954
100.6,七股區,24800,225.1491613193741
100.6,將軍區,21365,508.937674489514
100.6,北門區,12310,279.13642310823286
100.6,新化區,44050,709.8209897531177
100.6,善化區,43710,790.2772931330309
100.6,新市區,34849,728.912185000502
100.6,安定區,30227,966.6453469779341
100.6,山上區,7779,279.0372336609513
100.6,玉井區,15289,200.20637402411012
100.6,楠西區,10522,95.97597772904892
100.6,南化區,8834,51.504257817464804
100.6,左鎮區,5418,72.33403424451787
100.6,仁德區,69672,1372.4037946358221
100.6,歸仁區,65928,1181.689618273817
100.6,關廟區,35812,667.6199122690912
100.6,龍崎區,4364,68.10088418792348
100.6,永康區,218664,5429.233301800359
100.6,東區,194093,14467.70923402606
100.6,南區,126246,4629.805523670516
100.6,北區,131944,12645.581751964732
100.6,安南區,178923,1669.0329248817181
100.6,安平區,63051,5697.568292925368
100.6,中西區,79086,12633.546325878595
100.5,總計,1873368,854.7739603498383
100.5,新營區,78493,2036.737193359385
100.5,鹽水區,26989,516.580375343331
100.5,白河區,31193,246.7710826979398
100.5,柳營區,22473,366.64931827340524
100.5,後壁區,25685,355.6548216602579
100.5,東山區,22902,183.33656212325226
100.5,麻豆區,45754,847.6981680203949
100.5,下營區,25944,773.7756158083575
100.5,六甲區,23563,348.8380700281729
100.5,官田區,22051,311.4754793044171
100.5,大內區,10798,153.57155555555556
100.5,佳里區,59247,1521.4086517967655
100.5,學甲區,27666,512.4101948625627
100.5,西港區,25061,742.1831040140257
100.5,七股區,24789,225.04929677201469
100.5,將軍區,21384,509.39027527656293
100.5,北門區,12324,279.45388126611385
100.5,新化區,44053,709.8693317047467
100.5,善化區,43618,788.6139320950937
100.5,新市區,34756,726.9669689769419
100.5,安定區,30202,965.8458586504637
100.5,山上區,7779,279.0372336609513
100.5,玉井區,15293,200.2587532180467
100.5,楠西區,10536,96.10367813659565
100.5,南化區,8837,51.52174850950153
100.5,左鎮區,5431,72.50759320449917
100.5,仁德區,69579,1370.5718743105676
100.5,歸仁區,65847,1180.2377790085552
100.5,關廟區,35802,667.4334887484084
100.5,龍崎區,4376,68.28814601428807
100.5,永康區,218085,5414.857245011211
100.5,東區,194102,14468.380094814993
100.5,南區,126077,4623.607805457659
100.5,北區,131928,12644.048303622772
100.5,安南區,178717,1667.111311771466
100.5,安平區,62917,5685.45945799409
100.5,中西區,79117,12638.498402555912
100.4,總計,1873193,854.6941119468222
100.4,新營區,78501,2036.9447774439132
100.4,鹽水區,27024,517.2502894986171
100.4,白河區,31193,246.7710826979398
100.4,柳營區,22506,367.18771668496674
100.4,後壁區,25717,356.0979189658109
100.4,東山區,22943,183.66477795798517
100.4,麻豆區,45756,847.7352226240588
100.4,下營區,25970,774.5510616151344
100.4,六甲區,23579,349.07494178136443
100.4,官田區,22075,311.8144848598707
100.4,大內區,10815,153.81333333333333
100.4,佳里區,59251,1521.5113681302032
100.4,學甲區,27700,513.0399189508056
100.4,西港區,25097,743.2492462966364
100.4,七股區,24797,225.12192553373063
100.4,將軍區,21425,510.36694013282647
100.4,北門區,12347,279.97541966834694
100.4,新化區,44046,709.7565338176123
100.4,善化區,43583,787.9811317002262
100.4,新市區,34714,726.0884843211405
100.4,安定區,30167,964.7265749920051
100.4,山上區,7788,279.3600688715116
100.4,玉井區,15325,200.67778676953938
100.4,楠西區,10567,96.38644332473483
100.4,南化區,8860,51.65584381511639
100.4,左鎮區,5430,72.49424251526985
100.4,仁德區,69458,1368.1884080809355
100.4,歸仁區,65872,1180.6858775472163
100.4,關廟區,35859,668.4961028163001
100.4,龍崎區,4384,68.41298723186448
100.4,永康區,217750,5406.539491946677
100.4,東區,194231,14477.995766123022
100.4,南區,126023,4621.627469460652
100.4,北區,131871,12638.585393904545
100.4,安南區,178556,1665.6094685153953
100.4,安平區,62775,5672.627707544527
100.4,中西區,79238,12657.82747603834
100.3,總計,1872933,854.57548003377
100.3,新營區,78433,2035.1803127254232
100.3,鹽水區,27033,517.4225531385479
100.3,白河區,31236,247.11126019148037
100.3,柳營區,22549,367.8892661303348
100.3,後壁區,25745,356.48562910816975
100.3,東山區,22951,183.7288200720794
100.3,麻豆區,45754,847.6981680203949
100.3,下營區,26002,775.5054564542443
100.3,六甲區,23611,349.5486852877474
100.3,官田區,22125,312.5207464337322
100.3,大內區,10842,154.19733333333335
100.3,佳里區,59267,1521.9222334639542
100.3,學甲區,27747,513.9104198963178
100.3,西港區,25121,743.9600078183768
100.3,七股區,24782,224.98574660551327
100.3,將軍區,21455,511.0815729544827
100.3,北門區,12377,280.65568714952053
100.3,新化區,44010,709.1764303980638
100.3,善化區,43588,788.0715317566359
100.3,新市區,34701,725.8165724038686
100.3,安定區,30155,964.3428205948193
100.3,山上區,7811,280.1850921873879
100.3,玉井區,15347,200.9658723361906
100.3,楠西區,10582,96.52326518996347
100.3,南化區,8877,51.75495773665781
100.3,左鎮區,5452,72.78795767831514
100.3,仁德區,69406,1367.164108544234
100.3,歸仁區,65850,1180.2915508331944
100.3,關廟區,35853,668.3842487038904
100.3,龍崎區,4389,68.49101299284972
100.3,永康區,217420,5398.345884450271
100.3,東區,194234,14478.219386386
100.3,南區,126049,4622.580964570322
100.3,北區,131812,12632.93080314357
100.3,安南區,178452,1664.6393337412874
100.3,安平區,62633,5659.795957094964
100.3,中西區,79282,12664.85623003195
100.2,總計,1873176,854.686355244815
100.2,新營區,78253,2030.5096708235378
100.2,鹽水區,27089,518.4944157870056
100.2,白河區,31275,247.41979326701718
100.2,柳營區,22611,368.9008025399353
100.2,後壁區,25814,357.44105767326835
100.2,東山區,23017,184.2571675133568
100.2,麻豆區,45763,847.8649137368826
100.2,下營區,26030,776.3405519384654
100.2,六甲區,23643,350.0224287941303
100.2,官田區,22180,313.2976341649799
100.2,大內區,10849,154.2968888888889
100.2,佳里區,59288,1522.4614942145026
100.2,學甲區,27776,514.4475375009955
100.2,西港區,25144,744.6411542767114
100.2,七股區,24789,225.04929677201469
100.2,將軍區,21499,512.1297010929118
100.2,北門區,12413,281.47200812692887
100.2,新化區,44069,710.1271554467683
100.2,善化區,43517,786.787850955619
100.2,新市區,34698,725.7538234998829
100.2,安定區,30165,964.6626159258075
100.2,山上區,7831,280.9025037664108
100.2,玉井區,15377,201.358716290715
100.2,楠西區,10609,96.76954454737502
100.2,南化區,8892,51.84241119684141
100.2,左鎮區,5476,73.1083742198191
100.2,仁德區,69407,1367.1838066122475
100.2,歸仁區,65836,1180.0406156515442
100.2,關廟區,35922,669.6705709966014
100.2,龍崎區,4399,68.64706451482022
100.2,永康區,217194,5392.734504770914
100.2,東區,194212,14476.579504457497
100.2,南區,126055,4622.801001903323
100.2,北區,131856,12637.147786083957
100.2,安南區,178288,1663.1095058282713
100.2,安平區,62574,5654.46445514761
100.2,中西區,79366,12678.274760383387
100.1,總計,1873406,854.7912988602073
100.1,新營區,78159,2028.070557830331
100.1,鹽水區,27132,519.3174531777856
100.1,白河區,31337,247.9102817460757
100.1,柳營區,22635,369.29236502107096
100.1,後壁區,25836,357.745687070836
100.1,東山區,23068,184.6654359907075
100.1,麻豆區,45783,848.2354597735222
100.1,下營區,26079,777.8019690358525
100.1,六甲區,23665,350.3481274547686
100.1,官田區,22203,313.6225144889562
100.1,大內區,10864,154.5102222222222
100.1,佳里區,59302,1522.8210013815346
100.1,學甲區,27816,515.1883893695165
100.1,西港區,25171,745.4407609886694
100.1,七股區,24804,225.18547570023208
100.1,將軍區,21524,512.725228444292
100.1,北門區,12430,281.8574930329272
100.1,新化區,44098,710.5944609791824
100.1,善化區,43498,786.4443307412624
100.1,新市區,34705,725.900237609183
100.1,安定區,30185,965.3022065877839
100.1,山上區,7850,281.5840447664825
100.1,玉井區,15409,201.77774984220767
100.1,楠西區,10644,97.08879556624184
100.1,南化區,8917,51.98816696381409
100.1,左鎮區,5475,73.09502353058976
100.1,仁德區,69353,1366.1201109395192
100.1,歸仁區,65813,1179.628364995976
100.1,關廟區,35976,670.6772580082884
100.1,龍崎區,4382,68.38177692747037
100.1,永康區,217001,5387.942485841198
100.1,東區,194162,14472.852500074541
100.1,南區,126100,4624.451281900829
100.1,北區,131956,12646.731838221202
100.1,安南區,178197,1662.260637900927
100.1,安平區,62586,5655.548828425038
100.1,中西區,79291,12666.293929712461
99.12,總計,1873794,854.9683341766086
99.12,新營區,78105,2026.6693652597653
99.12,鹽水區,27160,519.8533845020145
99.12,白河區,31395,248.36912580713044
99.12,柳營區,22726,370.77703942871034
99.12,後壁區,25884,358.4103330291655
99.12,東山區,23117,185.05769393953463
99.12,麻豆區,45795,848.457787395506
99.12,下營區,26119,778.9949625847398
99.12,六甲區,23694,350.77745750742815
99.12,官田區,22212,313.7496415722513
99.12,大內區,10899,155.008
99.12,佳里區,59269,1521.9735916306731
99.12,學甲區,27864,516.0774116117417
99.12,西港區,25200,746.299597827439
99.12,七股區,24815,225.28534024759145
99.12,將軍區,21579,514.0353886173284
99.12,北門區,12468,282.7191651757471
99.12,新化區,44096,710.5622330114297
99.12,善化區,43477,786.0646505043419
99.12,新市區,34740,726.6323081556842
99.12,安定區,30232,966.8052446434282
99.12,山上區,7864,282.08623287179853
99.12,玉井區,15413,201.83012903614426
99.12,楠西區,10663,97.26210326219812
99.12,南化區,8925,52.03480880924535
99.12,左鎮區,5492,73.3219852474884
99.12,仁德區,69343,1365.9231302593842
99.12,歸仁區,65819,1179.7359086452548
99.12,關廟區,36026,671.6093756117021
99.12,龍崎區,4382,68.38177692747037
99.12,永康區,216748,5381.660720093953
99.12,東區,194183,14474.417841915383
99.12,南區,126173,4627.128402785673
99.12,北區,131925,12643.760782058655
99.12,安南區,178119,1661.533036820346
