﻿行政區域代碼,里別,日期,星期,集合時間,集合地點,緯度,經度,鎖匠,警員,刑警,噴工數,支援人力
67000310,甲頂里,1214,一,1330,大武街18巷,23.0194771,120.222485,1,1,,3,6
67000310,鹽行里,1214,一,1330,中正六街,23.0379295,120.2371058,1,1,,4,8
67000330,文南里,1215,二,1330,健康路二段,22.9821252,120.1873858,1,1,1,2,6
67000310,王行里,1215,二,0815,王行路,23.0516906,120.2750969,1,1,,4,10
67000310,復興里,1217,四,1330,復興路,22.9986627,120.2454263,1,1,0,5,5
67000310,南灣里,1224,四,0815,大灣路554巷,23.0028821,120.2645939,1,1,0,2,0
67000290,松腳里,1224,四,1330,松腳里松安街,22.9564269,120.336849,1,1,1,7,0
67000340,正覺里,1225,五,1330,公園路769巷,23.0185397,120.2151789,1,1,1,8,12
67000270,成功里,1225,五,1330,保生東路218巷,22.9564417,120.2321356,1,1,1,6,0
67000320,大福里,1227,日,1330,立德七路,22.976581,120.2153855,2,1,1,8,18
67000290,關廟里,1227,日,0815,中山路二段165巷,22.9590864,120.3246022,1,1,1,5,2
67000290,北花里,1227,日,1330,北安一街,22.9646242,120.3350447,1,1,1,2,2
